Var1	Var2	r	p	r.sign
Botu01756	Botu00941	0.949351698867697	6.60742665026248e-08	1
Botu01295	Botu00945	0.933473868115689	3.74097312905164e-07	1
Botu01230	Botu00963	0.942397675156842	1.49921802528041e-07	1
Botu02485	Botu00970	0.951131611200346	5.25923042893339e-08	1
Botu01108	Botu01044	0.930865106442553	4.77301032919542e-07	1
Botu02959	Botu01134	0.928435892311032	5.93871631870968e-07	1
Botu01328	Botu01240	0.942518248175182	1.47937203154314e-07	1
Botu01361	Botu01240	0.939565067064288	2.03411154586775e-07	1
Botu01600	Botu01240	0.941088761390731	1.72944138121522e-07	1
Botu01600	Botu01279	0.936824630884988	2.69559889076731e-07	1
Botu01877	Botu01295	0.927509293680297	6.44200794486238e-07	1
Botu01361	Botu01328	0.933027337969407	3.90296100549747e-07	1
Botu02037	Botu01877	0.940716070719675	1.80016866302424e-07	1
